booking_id,customer_id,service_type,service_price,booking_date,appointment_date,appointment_hour,booking_lead_time_days,past_visit_count,past_cancellation_count,past_no_show_count,payment_method,branch,day_of_week,is_weekend,customer_age,gender,appointment_outcome
BK_06156,CUST_0827,Hair Coloring,2500,2025-11-21,2025-11-23,19,2,8,0,0,Online Prepaid,Indiranagar,Sunday,1,21,Male,Show
BK_06157,CUST_0744,Hair Coloring,2500,2026-02-16,2026-02-18,12,2,16,1,0,UPI Prepaid,Whitefield,Wednesday,0,25,Female,Show
BK_06158,CUST_1158,Bridal Package,15000,2026-01-03,2026-01-08,12,5,2,0,0,Pay at Salon (Cash),HSR Layout,Thursday,0,46,Female,Show
BK_06159,CUST_1832,Haircut,500,2026-01-05,2026-01-10,11,5,12,0,0,UPI Prepaid,Whitefield,Saturday,1,24,Male,Show
BK_06160,CUST_0630,Facial,1500,2025-12-30,2026-01-05,18,6,9,1,0,Pay at Salon (Cash),Koramangala,Monday,0,18,Other,Show
BK_06161,CUST_0234,Facial,1500,2026-02-09,2026-02-15,19,6,6,0,0,UPI Prepaid,Koramangala,Sunday,1,47,Female,Show
BK_06162,CUST_1202,Haircut,500,2026-02-09,2026-02-12,15,3,18,0,0,Online Prepaid,Koramangala,Thursday,0,24,Female,Show
BK_06163,CUST_1286,Spa & Massage,3000,2026-01-06,2026-01-07,12,1,7,0,0,UPI Prepaid,Indiranagar,Wednesday,0,28,Female,Show
BK_06164,CUST_1749,Hair Treatment,4000,2025-11-19,2025-12-04,19,15,4,0,0,Online Prepaid,Koramangala,Thursday,0,45,Female,Show
BK_06165,CUST_1242,Hair Treatment,4000,2025-12-16,2025-12-18,17,2,5,0,0,UPI Prepaid,Jayanagar,Thursday,0,31,Female,No-Show
BK_06166,CUST_0387,Bridal Package,15000,2025-12-04,2025-12-11,18,7,1,0,0,Pay at Salon (Cash),Jayanagar,Thursday,0,34,Female,Show
BK_06167,CUST_1680,Hair Coloring,2500,2025-11-04,2025-11-10,11,6,3,0,0,Pay at Salon (Cash),HSR Layout,Monday,0,48,Male,Show
BK_06168,CUST_1772,Hair Coloring,2500,2025-12-10,2025-12-13,12,3,5,0,0,Pay at Salon (Cash),HSR Layout,Saturday,1,41,Male,Show
BK_06169,CUST_0337,Hair Treatment,4000,2025-11-20,2025-12-06,16,16,3,0,0,Pay at Salon (Cash),Koramangala,Saturday,1,27,Female,No-Show
BK_06170,CUST_0287,Spa & Massage,3000,2025-12-26,2026-01-06,10,11,1,0,0,Card on File,Whitefield,Tuesday,0,39,Male,Show
BK_06171,CUST_0247,Hair Coloring,2500,2026-02-08,2026-02-12,16,4,10,0,0,UPI Prepaid,Indiranagar,Thursday,0,40,Male,Show
BK_06172,CUST_0306,Facial,1500,2025-09-03,2025-09-19,10,16,4,0,0,Card on File,Whitefield,Friday,0,34,Male,No-Show
BK_06173,CUST_0157,Spa & Massage,3000,2025-12-20,2025-12-31,17,11,1,0,0,Pay at Salon (Cash),Koramangala,Wednesday,0,41,Female,Show
BK_06174,CUST_1956,Haircut,500,2025-11-20,2025-11-24,12,4,2,0,0,Pay at Salon (Cash),Indiranagar,Monday,0,24,Female,No-Show
BK_06175,CUST_1591,Hair Coloring,2500,2025-09-02,2025-09-29,14,27,2,0,0,Online Prepaid,Koramangala,Monday,0,25,Female,Show
BK_06176,CUST_1611,Spa & Massage,3000,2025-12-20,2025-12-31,16,11,2,0,0,Pay at Salon (Cash),HSR Layout,Wednesday,0,34,Male,Show
BK_06177,CUST_1278,Spa & Massage,3000,2026-01-23,2026-01-28,11,5,9,0,0,Pay at Salon (Cash),Koramangala,Wednesday,0,25,Male,Show
BK_06178,CUST_0626,Hair Treatment,4000,2026-02-11,2026-02-12,11,1,5,0,0,Card on File,Koramangala,Thursday,0,29,Female,Show
BK_06179,CUST_1850,Facial,1500,2025-10-10,2025-10-11,18,1,1,0,0,Card on File,HSR Layout,Saturday,1,44,Female,Show
BK_06180,CUST_0717,Facial,1500,2025-11-17,2025-11-18,18,1,3,0,0,Pay at Salon (Cash),Koramangala,Tuesday,0,31,Female,Show
BK_06181,CUST_1147,Haircut,500,2025-12-18,2025-12-21,9,3,4,0,0,UPI Prepaid,Koramangala,Sunday,1,36,Female,No-Show
BK_06182,CUST_1143,Bridal Package,15000,2025-12-26,2025-12-31,16,5,11,1,1,Pay at Salon (Cash),Jayanagar,Wednesday,0,22,Male,Show
BK_06183,CUST_0689,Hair Coloring,2500,2025-12-17,2025-12-22,16,5,14,0,1,Online Prepaid,HSR Layout,Monday,0,25,Female,Show
BK_06184,CUST_1878,Hair Coloring,2500,2025-11-03,2025-11-07,20,4,2,0,0,Card on File,HSR Layout,Friday,0,18,Female,Show
BK_06185,CUST_0441,Hair Coloring,2500,2025-12-30,2025-12-31,11,1,5,0,0,Card on File,Indiranagar,Wednesday,0,35,Female,No-Show
BK_06186,CUST_0998,Facial,1500,2025-09-09,2025-09-14,10,5,5,0,0,Card on File,HSR Layout,Sunday,1,44,Female,Show
BK_06187,CUST_0050,Facial,1500,2025-12-12,2025-12-14,13,2,1,0,0,Card on File,Koramangala,Sunday,1,18,Female,Show
BK_06188,CUST_0322,Hair Coloring,2500,2026-01-22,2026-01-23,19,1,7,0,0,Card on File,Indiranagar,Friday,0,26,Male,Show
BK_06189,CUST_1535,Facial,1500,2026-02-14,2026-02-15,12,1,5,0,0,Pay at Salon (Cash),Jayanagar,Sunday,1,22,Male,Show
BK_06190,CUST_1827,Spa & Massage,3000,2025-09-01,2025-09-03,19,2,4,0,0,Pay at Salon (Cash),Jayanagar,Wednesday,0,26,Female,No-Show
BK_06191,CUST_0784,Facial,1500,2026-01-25,2026-02-01,14,7,2,0,0,Pay at Salon (Cash),Koramangala,Sunday,1,43,Male,Show
BK_06192,CUST_0313,Spa & Massage,3000,2025-10-09,2025-10-10,16,1,5,0,0,Pay at Salon (Cash),Indiranagar,Friday,0,26,Female,Show
BK_06193,CUST_1927,Hair Coloring,2500,2025-09-13,2025-09-24,12,11,1,0,0,Pay at Salon (Cash),Whitefield,Wednesday,0,18,Female,No-Show
BK_06194,CUST_1228,Haircut,500,2025-09-08,2025-09-29,10,21,7,0,0,Pay at Salon (Cash),Whitefield,Monday,0,27,Male,Show
BK_06195,CUST_0548,Spa & Massage,3000,2025-12-12,2025-12-19,11,7,3,0,0,Pay at Salon (Cash),Koramangala,Friday,0,18,Female,Show
BK_06196,CUST_0870,Hair Treatment,4000,2025-09-12,2025-09-17,12,5,5,0,0,Online Prepaid,Jayanagar,Wednesday,0,42,Female,Show
BK_06197,CUST_0482,Hair Treatment,4000,2025-11-18,2025-12-03,12,15,2,0,0,Pay at Salon (Cash),Whitefield,Wednesday,0,18,Male,Show
BK_06198,CUST_1676,Spa & Massage,3000,2025-12-21,2025-12-22,10,1,3,0,0,Pay at Salon (Cash),HSR Layout,Monday,0,35,Female,Show
BK_06199,CUST_0762,Bridal Package,15000,2025-11-03,2025-11-04,9,1,2,0,0,UPI Prepaid,HSR Layout,Tuesday,0,19,Female,Show
BK_06200,CUST_1996,Haircut,500,2025-10-18,2025-10-24,15,6,2,0,0,Online Prepaid,HSR Layout,Friday,0,39,Male,Show
BK_06201,CUST_0793,Spa & Massage,3000,2026-02-23,2026-02-24,12,1,1,0,0,Pay at Salon (Cash),HSR Layout,Tuesday,0,48,Male,Show
BK_06202,CUST_0924,Haircut,500,2026-02-01,2026-02-03,15,2,7,0,0,UPI Prepaid,Whitefield,Tuesday,0,25,Male,Show
BK_06203,CUST_1618,Spa & Massage,3000,2026-01-13,2026-02-10,16,28,12,0,0,Pay at Salon (Cash),Indiranagar,Tuesday,0,39,Female,Show
BK_06204,CUST_1750,Hair Coloring,2500,2025-08-30,2025-09-06,19,7,2,0,0,UPI Prepaid,Jayanagar,Saturday,1,18,Female,Show
BK_06205,CUST_1326,Spa & Massage,3000,2025-10-23,2025-10-28,19,5,6,0,0,Card on File,Koramangala,Tuesday,0,33,Female,Show
BK_06206,CUST_0675,Hair Treatment,4000,2025-12-23,2025-12-27,12,4,2,0,0,Pay at Salon (Cash),Indiranagar,Saturday,1,24,Male,No-Show
BK_06207,CUST_1620,Spa & Massage,3000,2026-02-04,2026-02-05,11,1,18,0,0,Online Prepaid,HSR Layout,Thursday,0,30,Female,Show
BK_06208,CUST_1011,Hair Coloring,2500,2025-08-26,2025-09-01,18,6,9,0,0,Card on File,HSR Layout,Monday,0,20,Male,Show
BK_06209,CUST_0352,Hair Treatment,4000,2025-10-29,2025-11-13,10,15,1,0,0,Online Prepaid,Whitefield,Thursday,0,18,Other,Show
BK_06210,CUST_1471,Haircut,500,2025-09-21,2025-10-07,20,16,6,0,0,Pay at Salon (Cash),HSR Layout,Tuesday,0,23,Female,No-Show
BK_06211,CUST_0549,Haircut,500,2025-11-27,2025-12-02,11,5,2,0,0,Card on File,Jayanagar,Tuesday,0,51,Female,Show
BK_06212,CUST_1175,Hair Treatment,4000,2025-12-23,2025-12-27,18,4,3,0,0,Card on File,Whitefield,Saturday,1,36,Male,Show
BK_06213,CUST_0276,Bridal Package,15000,2025-11-22,2025-11-26,13,4,2,0,0,UPI Prepaid,Koramangala,Wednesday,0,44,Male,No-Show
BK_06214,CUST_0250,Facial,1500,2026-02-17,2026-02-18,11,1,5,0,0,Pay at Salon (Cash),Jayanagar,Wednesday,0,23,Female,Show
BK_06215,CUST_0585,Hair Coloring,2500,2025-11-07,2025-11-08,12,1,1,0,0,Card on File,Whitefield,Saturday,1,41,Male,Show
BK_06216,CUST_1545,Haircut,500,2025-10-07,2025-10-23,11,16,22,4,3,Pay at Salon (Cash),Koramangala,Thursday,0,24,Female,Show
BK_06217,CUST_0098,Hair Treatment,4000,2026-02-03,2026-02-05,13,2,1,0,0,UPI Prepaid,Indiranagar,Thursday,0,44,Female,Show
BK_06218,CUST_0623,Haircut,500,2025-10-08,2025-10-25,10,17,6,0,0,Online Prepaid,Indiranagar,Saturday,1,20,Male,No-Show
BK_06219,CUST_1417,Haircut,500,2025-11-25,2025-11-28,13,3,1,0,0,UPI Prepaid,Koramangala,Friday,0,27,Male,Show
BK_06220,CUST_1729,Hair Treatment,4000,2026-01-28,2026-02-03,12,6,4,0,0,Online Prepaid,HSR Layout,Tuesday,0,33,Female,Show
BK_06221,CUST_0448,Hair Coloring,2500,2025-11-03,2025-11-09,17,6,3,0,0,Pay at Salon (Cash),Jayanagar,Sunday,1,39,Male,Show
BK_06222,CUST_1795,Haircut,500,2025-10-20,2025-10-27,14,7,2,0,0,Pay at Salon (Cash),Indiranagar,Monday,0,18,Male,Show
BK_06223,CUST_1301,Facial,1500,2025-12-08,2025-12-11,12,3,4,0,0,Card on File,Whitefield,Thursday,0,32,Female,Show
BK_06224,CUST_0812,Spa & Massage,3000,2025-12-01,2025-12-03,20,2,3,0,0,Online Prepaid,Indiranagar,Wednesday,0,38,Male,No-Show
BK_06225,CUST_1945,Haircut,500,2025-12-08,2025-12-20,17,12,2,0,0,Online Prepaid,Whitefield,Saturday,1,34,Female,Show
BK_06226,CUST_1247,Haircut,500,2025-12-17,2025-12-20,10,3,1,0,0,Card on File,HSR Layout,Saturday,1,37,Male,Show
BK_06227,CUST_1846,Facial,1500,2025-12-30,2026-01-02,16,3,1,0,0,Card on File,Whitefield,Friday,0,37,Other,Show
BK_06228,CUST_0576,Facial,1500,2025-12-05,2025-12-15,11,10,8,0,0,Pay at Salon (Cash),Jayanagar,Monday,0,24,Male,Show
BK_06229,CUST_1334,Hair Coloring,2500,2026-01-10,2026-01-14,18,4,1,0,0,Card on File,HSR Layout,Wednesday,0,43,Female,No-Show
BK_06230,CUST_0074,Hair Coloring,2500,2025-09-11,2025-09-15,15,4,1,0,0,Online Prepaid,HSR Layout,Monday,0,18,Male,Show
BK_06231,CUST_1012,Hair Treatment,4000,2026-02-09,2026-02-21,11,12,4,0,0,Card on File,Jayanagar,Saturday,1,28,Male,Show
BK_06232,CUST_0093,Hair Treatment,4000,2026-01-15,2026-01-21,11,6,7,0,0,Pay at Salon (Cash),Whitefield,Wednesday,0,38,Male,Show
BK_06233,CUST_1399,Spa & Massage,3000,2026-01-25,2026-02-02,18,8,2,0,0,Pay at Salon (Cash),Koramangala,Monday,0,26,Male,No-Show
BK_06234,CUST_0135,Hair Treatment,4000,2025-10-07,2025-10-09,19,2,7,0,0,Online Prepaid,HSR Layout,Thursday,0,39,Female,Show
BK_06235,CUST_0126,Haircut,500,2025-11-28,2025-12-02,19,4,1,0,0,Pay at Salon (Cash),Whitefield,Tuesday,0,40,Male,No-Show
BK_06236,CUST_0176,Facial,1500,2026-01-20,2026-01-24,9,4,16,1,0,Online Prepaid,Whitefield,Saturday,1,18,Other,Show
BK_06237,CUST_0424,Haircut,500,2025-08-31,2025-09-11,9,11,2,0,0,Online Prepaid,HSR Layout,Thursday,0,43,Male,No-Show
BK_06238,CUST_1852,Hair Treatment,4000,2025-10-19,2025-10-22,20,3,11,0,0,UPI Prepaid,HSR Layout,Wednesday,0,18,Female,Show
BK_06239,CUST_1104,Haircut,500,2026-02-01,2026-02-03,15,2,8,0,0,Pay at Salon (Cash),Koramangala,Tuesday,0,42,Male,No-Show
BK_06240,CUST_1250,Haircut,500,2026-01-14,2026-01-18,15,4,12,1,1,Pay at Salon (Cash),Indiranagar,Sunday,1,36,Female,Show
BK_06241,CUST_1288,Hair Coloring,2500,2025-12-03,2025-12-10,18,7,4,0,0,Pay at Salon (Cash),Koramangala,Wednesday,0,19,Male,No-Show
BK_06242,CUST_0157,Haircut,500,2025-11-26,2025-11-28,19,2,1,0,0,UPI Prepaid,Koramangala,Friday,0,41,Female,Show
BK_06243,CUST_0047,Facial,1500,2025-12-15,2025-12-16,14,1,1,0,0,Pay at Salon (Cash),Koramangala,Tuesday,0,27,Female,Show
BK_06244,CUST_0124,Haircut,500,2025-10-07,2025-10-11,17,4,6,0,0,Pay at Salon (Cash),Whitefield,Saturday,1,44,Male,No-Show
BK_06245,CUST_0287,Spa & Massage,3000,2025-08-29,2025-09-16,13,18,1,0,0,UPI Prepaid,Koramangala,Tuesday,0,39,Male,No-Show
BK_06246,CUST_0322,Hair Treatment,4000,2025-11-09,2025-11-10,16,1,7,0,0,Online Prepaid,Indiranagar,Monday,0,26,Male,Show
BK_06247,CUST_0918,Haircut,500,2025-11-30,2025-12-01,10,1,2,0,0,Card on File,Indiranagar,Monday,0,41,Female,Show
BK_06248,CUST_0851,Hair Coloring,2500,2025-12-24,2025-12-27,11,3,3,0,0,Card on File,Indiranagar,Saturday,1,33,Male,Show
BK_06249,CUST_1787,Haircut,500,2026-02-08,2026-02-10,13,2,6,0,0,Pay at Salon (Cash),HSR Layout,Tuesday,0,23,Male,Show
BK_06250,CUST_0875,Facial,1500,2025-09-02,2025-09-03,14,1,15,1,0,UPI Prepaid,Indiranagar,Wednesday,0,22,Male,Show
BK_06251,CUST_1583,Facial,1500,2026-02-21,2026-02-22,11,1,12,0,0,Pay at Salon (Cash),Whitefield,Sunday,1,35,Female,No-Show
BK_06252,CUST_0403,Facial,1500,2025-09-20,2025-09-21,16,1,8,0,0,Online Prepaid,Indiranagar,Sunday,1,25,Male,Show
BK_06253,CUST_1386,Haircut,500,2025-09-29,2025-10-04,15,5,5,0,0,Online Prepaid,Koramangala,Saturday,1,50,Female,Show
BK_06254,CUST_0745,Facial,1500,2025-11-15,2025-12-04,16,19,4,0,0,UPI Prepaid,Whitefield,Thursday,0,25,Female,No-Show
BK_06255,CUST_1824,Haircut,500,2025-10-29,2025-11-05,10,7,3,0,0,Card on File,Indiranagar,Wednesday,0,27,Female,Show
BK_06256,CUST_0353,Facial,1500,2026-01-27,2026-02-07,9,11,5,0,0,Online Prepaid,Koramangala,Saturday,1,28,Female,Show
BK_06257,CUST_0070,Hair Coloring,2500,2025-09-10,2025-09-11,12,1,4,0,0,UPI Prepaid,Jayanagar,Thursday,0,29,Female,Show
BK_06258,CUST_0247,Hair Treatment,4000,2025-09-23,2025-09-24,14,1,10,0,0,UPI Prepaid,HSR Layout,Wednesday,0,40,Male,Show
BK_06259,CUST_1031,Haircut,500,2025-10-27,2025-11-10,11,14,4,0,0,Online Prepaid,Whitefield,Monday,0,37,Male,Show
BK_06260,CUST_1271,Hair Coloring,2500,2025-12-13,2025-12-15,9,2,10,0,0,Pay at Salon (Cash),Whitefield,Monday,0,24,Male,Show
BK_06261,CUST_1231,Spa & Massage,3000,2026-02-18,2026-02-19,18,1,13,1,1,Pay at Salon (Cash),HSR Layout,Thursday,0,22,Male,Show
BK_06262,CUST_1309,Bridal Package,15000,2025-09-08,2025-09-22,18,14,12,0,0,UPI Prepaid,Indiranagar,Monday,0,39,Female,Show
BK_06263,CUST_1255,Spa & Massage,3000,2026-02-11,2026-02-12,16,1,2,0,0,Online Prepaid,Whitefield,Thursday,0,45,Female,Show
BK_06264,CUST_1304,Spa & Massage,3000,2025-12-17,2025-12-19,14,2,1,0,0,Pay at Salon (Cash),Jayanagar,Friday,0,18,Female,No-Show
BK_06265,CUST_0504,Hair Treatment,4000,2025-10-08,2025-10-13,20,5,2,0,0,Pay at Salon (Cash),Indiranagar,Monday,0,26,Female,No-Show
BK_06266,CUST_1289,Hair Coloring,2500,2025-12-09,2025-12-11,18,2,7,0,0,Pay at Salon (Cash),HSR Layout,Thursday,0,19,Female,Show
BK_06267,CUST_1980,Haircut,500,2025-09-10,2025-09-12,19,2,4,0,0,Online Prepaid,Jayanagar,Friday,0,41,Other,Show
BK_06268,CUST_1478,Spa & Massage,3000,2026-02-16,2026-02-23,12,7,1,0,0,Card on File,HSR Layout,Monday,0,37,Female,Show
BK_06269,CUST_0506,Spa & Massage,3000,2026-01-28,2026-01-30,18,2,1,0,0,Online Prepaid,Indiranagar,Friday,0,55,Female,Show
BK_06270,CUST_0905,Facial,1500,2026-01-04,2026-01-05,17,1,2,0,0,Pay at Salon (Cash),Koramangala,Monday,0,39,Female,Show
BK_06271,CUST_0395,Haircut,500,2026-02-05,2026-02-06,14,1,1,0,0,Card on File,HSR Layout,Friday,0,34,Female,Show
BK_06272,CUST_1043,Haircut,500,2025-12-11,2025-12-13,17,2,2,0,0,Card on File,HSR Layout,Saturday,1,18,Female,No-Show
BK_06273,CUST_1415,Hair Treatment,4000,2026-01-28,2026-02-05,12,8,1,0,0,Online Prepaid,Whitefield,Thursday,0,21,Female,Show
BK_06274,CUST_0533,Haircut,500,2025-11-28,2025-12-07,18,9,4,0,0,Pay at Salon (Cash),HSR Layout,Sunday,1,18,Female,No-Show
BK_06275,CUST_1440,Hair Treatment,4000,2025-12-24,2026-01-01,13,8,2,0,0,Pay at Salon (Cash),Indiranagar,Thursday,0,28,Female,No-Show
BK_06276,CUST_1123,Bridal Package,15000,2025-10-16,2025-10-25,17,9,1,0,0,Pay at Salon (Cash),HSR Layout,Saturday,1,31,Female,Show
BK_06277,CUST_1336,Hair Coloring,2500,2026-02-06,2026-02-10,17,4,5,0,0,Card on File,HSR Layout,Tuesday,0,50,Female,No-Show
BK_06278,CUST_1483,Spa & Massage,3000,2025-09-09,2025-09-19,10,10,4,0,0,UPI Prepaid,Indiranagar,Friday,0,23,Male,Show
BK_06279,CUST_1438,Facial,1500,2026-02-18,2026-02-22,12,4,3,0,0,Pay at Salon (Cash),Whitefield,Sunday,1,38,Female,Show
BK_06280,CUST_0218,Spa & Massage,3000,2025-12-12,2025-12-14,16,2,1,0,0,UPI Prepaid,Indiranagar,Sunday,1,27,Female,Show
BK_06281,CUST_0106,Spa & Massage,3000,2025-12-22,2025-12-24,18,2,2,0,0,Online Prepaid,HSR Layout,Wednesday,0,35,Male,Show
BK_06282,CUST_1850,Hair Treatment,4000,2025-11-09,2025-11-14,12,5,1,0,0,Online Prepaid,Indiranagar,Friday,0,44,Female,Show
BK_06283,CUST_0428,Haircut,500,2025-12-17,2025-12-19,17,2,2,0,0,Card on File,Indiranagar,Friday,0,44,Male,Show
BK_06284,CUST_1895,Hair Coloring,2500,2025-12-18,2025-12-24,12,6,6,0,0,Pay at Salon (Cash),Whitefield,Wednesday,0,47,Female,Show
BK_06285,CUST_1878,Hair Treatment,4000,2025-11-09,2025-11-18,17,9,2,0,0,Pay at Salon (Cash),Indiranagar,Tuesday,0,18,Female,Show
BK_06286,CUST_0952,Haircut,500,2025-11-19,2025-11-28,18,9,2,0,0,Card on File,HSR Layout,Friday,0,23,Female,No-Show
BK_06287,CUST_0879,Hair Treatment,4000,2025-09-11,2025-09-14,11,3,2,0,0,Online Prepaid,Jayanagar,Sunday,1,24,Male,Show
BK_06288,CUST_0934,Facial,1500,2025-11-21,2025-11-24,14,3,6,0,0,Card on File,Whitefield,Monday,0,37,Male,Show
BK_06289,CUST_1041,Hair Coloring,2500,2026-02-04,2026-02-09,13,5,1,0,0,Card on File,Koramangala,Monday,0,30,Female,Show
BK_06290,CUST_1981,Hair Coloring,2500,2025-11-12,2025-11-18,20,6,9,1,1,Online Prepaid,Indiranagar,Tuesday,0,29,Female,Show
BK_06291,CUST_1438,Hair Treatment,4000,2025-12-14,2025-12-22,15,8,3,0,0,UPI Prepaid,HSR Layout,Monday,0,38,Female,Show
BK_06292,CUST_0936,Spa & Massage,3000,2025-12-30,2026-01-09,17,10,14,1,1,Pay at Salon (Cash),Koramangala,Friday,0,30,Male,No-Show
BK_06293,CUST_1438,Haircut,500,2025-12-27,2025-12-31,12,4,3,0,0,Pay at Salon (Cash),HSR Layout,Wednesday,0,38,Female,Show
BK_06294,CUST_0198,Facial,1500,2025-10-07,2025-10-17,14,10,2,0,0,Pay at Salon (Cash),Koramangala,Friday,0,32,Other,Show
BK_06295,CUST_1670,Spa & Massage,3000,2025-12-01,2025-12-12,14,11,2,0,0,Online Prepaid,Koramangala,Friday,0,35,Female,Show
BK_06296,CUST_0171,Haircut,500,2025-10-30,2025-11-16,9,17,17,0,0,Online Prepaid,Koramangala,Sunday,1,29,Female,No-Show
BK_06297,CUST_0920,Haircut,500,2026-01-13,2026-01-26,15,13,10,0,0,Pay at Salon (Cash),Indiranagar,Monday,0,33,Female,Show
BK_06298,CUST_1548,Bridal Package,15000,2025-10-08,2025-10-12,14,4,19,0,1,Online Prepaid,Whitefield,Sunday,1,18,Male,Show
BK_06299,CUST_1564,Haircut,500,2025-12-27,2026-01-12,18,16,1,0,0,Online Prepaid,HSR Layout,Monday,0,32,Female,Show
BK_06300,CUST_1134,Facial,1500,2025-09-18,2025-09-29,18,11,11,0,0,Pay at Salon (Cash),Koramangala,Monday,0,27,Female,Show
BK_06301,CUST_1334,Hair Treatment,4000,2025-11-08,2025-11-16,18,8,1,0,0,Card on File,Jayanagar,Sunday,1,43,Female,Show
BK_06302,CUST_0192,Haircut,500,2025-10-02,2025-10-04,19,2,2,0,0,Pay at Salon (Cash),HSR Layout,Saturday,1,38,Female,Show
BK_06303,CUST_0999,Hair Coloring,2500,2025-11-25,2025-11-28,11,3,7,0,0,Card on File,HSR Layout,Friday,0,46,Female,Show
BK_06304,CUST_0121,Facial,1500,2025-10-28,2025-10-31,17,3,2,0,0,Pay at Salon (Cash),HSR Layout,Friday,0,26,Male,Show
BK_06305,CUST_1873,Bridal Package,15000,2026-01-19,2026-01-24,14,5,15,0,0,Pay at Salon (Cash),Whitefield,Saturday,1,32,Male,Show
BK_06306,CUST_1830,Hair Coloring,2500,2026-01-13,2026-01-20,17,7,20,0,0,Pay at Salon (Cash),Koramangala,Tuesday,0,36,Female,No-Show
BK_06307,CUST_1669,Facial,1500,2025-11-03,2025-11-04,12,1,1,0,0,Pay at Salon (Cash),Whitefield,Tuesday,0,41,Female,No-Show
BK_06308,CUST_0706,Hair Treatment,4000,2025-11-16,2025-11-17,10,1,2,0,0,Online Prepaid,Koramangala,Monday,0,24,Male,Show
BK_06309,CUST_0678,Hair Treatment,4000,2025-11-22,2025-12-22,11,30,1,0,0,Online Prepaid,Koramangala,Monday,0,37,Male,Show
BK_06310,CUST_1452,Hair Coloring,2500,2025-09-13,2025-09-14,15,1,1,0,0,Pay at Salon (Cash),HSR Layout,Sunday,1,26,Female,Show
BK_06311,CUST_0461,Facial,1500,2026-02-14,2026-02-19,12,5,5,0,0,Card on File,Whitefield,Thursday,0,23,Male,Show
BK_06312,CUST_0468,Hair Coloring,2500,2025-11-14,2025-11-17,14,3,3,0,0,Online Prepaid,Indiranagar,Monday,0,18,Female,Show
BK_06313,CUST_1445,Haircut,500,2026-01-28,2026-02-02,13,5,1,0,0,Online Prepaid,Whitefield,Monday,0,23,Female,Show
BK_06314,CUST_1400,Haircut,500,2025-09-06,2025-09-08,14,2,4,0,0,Card on File,Whitefield,Monday,0,28,Female,Show
BK_06315,CUST_1821,Bridal Package,15000,2025-10-25,2025-10-28,13,3,5,0,0,Pay at Salon (Cash),HSR Layout,Tuesday,0,43,Male,Show
BK_06316,CUST_0411,Hair Coloring,2500,2025-09-18,2025-09-20,14,2,3,0,0,Online Prepaid,HSR Layout,Saturday,1,44,Female,No-Show
BK_06317,CUST_1802,Hair Treatment,4000,2026-01-20,2026-01-21,10,1,2,0,0,Online Prepaid,Indiranagar,Wednesday,0,32,Male,Show
BK_06318,CUST_1994,Haircut,500,2025-12-09,2025-12-17,14,8,5,0,0,Card on File,Whitefield,Wednesday,0,18,Male,Show
BK_06319,CUST_1401,Hair Treatment,4000,2026-01-02,2026-01-12,10,10,30,2,0,UPI Prepaid,Whitefield,Monday,0,18,Female,Show
BK_06320,CUST_0506,Haircut,500,2025-10-26,2025-11-03,19,8,1,0,0,Online Prepaid,Indiranagar,Monday,0,55,Female,No-Show
BK_06321,CUST_0245,Haircut,500,2025-10-26,2025-10-31,19,5,3,0,0,Online Prepaid,HSR Layout,Friday,0,37,Female,Show
BK_06322,CUST_1006,Hair Treatment,4000,2025-12-17,2025-12-18,13,1,3,0,0,Online Prepaid,Jayanagar,Thursday,0,37,Female,Show
BK_06323,CUST_1409,Haircut,500,2025-12-16,2025-12-18,18,2,2,0,0,Online Prepaid,Whitefield,Thursday,0,41,Female,Show
BK_06324,CUST_1264,Haircut,500,2025-10-27,2025-11-02,18,6,15,0,1,Pay at Salon (Cash),Indiranagar,Sunday,1,30,Female,Show
BK_06325,CUST_1439,Spa & Massage,3000,2025-09-01,2025-09-04,9,3,5,0,0,Pay at Salon (Cash),Indiranagar,Thursday,0,18,Female,Show
BK_06326,CUST_1729,Spa & Massage,3000,2026-01-02,2026-01-08,13,6,4,0,0,Pay at Salon (Cash),Indiranagar,Thursday,0,33,Female,Show
BK_06327,CUST_0639,Hair Treatment,4000,2025-11-05,2025-11-08,18,3,1,0,0,UPI Prepaid,Koramangala,Saturday,1,43,Female,Show
BK_06328,CUST_0945,Spa & Massage,3000,2025-09-25,2025-09-29,18,4,32,1,0,Pay at Salon (Cash),Koramangala,Monday,0,35,Female,Show
BK_06329,CUST_1340,Hair Coloring,2500,2025-09-09,2025-10-09,17,30,4,0,0,Pay at Salon (Cash),Jayanagar,Thursday,0,59,Female,Show
BK_06330,CUST_0764,Spa & Massage,3000,2025-11-30,2025-12-14,17,14,2,0,0,Card on File,HSR Layout,Sunday,1,18,Male,Show
BK_06331,CUST_0544,Haircut,500,2025-10-26,2025-10-28,9,2,4,0,0,Online Prepaid,Whitefield,Tuesday,0,21,Male,Show
BK_06332,CUST_0204,Hair Coloring,2500,2025-11-10,2025-11-21,13,11,8,0,0,Pay at Salon (Cash),Indiranagar,Friday,0,39,Female,No-Show
BK_06333,CUST_1174,Hair Coloring,2500,2025-10-06,2025-10-09,19,3,2,0,0,UPI Prepaid,Jayanagar,Thursday,0,30,Female,Show
BK_06334,CUST_0592,Hair Treatment,4000,2025-10-27,2025-11-02,15,6,1,0,0,Pay at Salon (Cash),Koramangala,Sunday,1,31,Male,Show
